Position,Abbreviation,DriverNumber,TeamName,GridPosition,Status,IsFinished,RetirementCategory,IsWetRace,Year,Round,Circuit
20.0,BOT,77,Alfa Romeo,16.0,Retired,0,Other,0,2023,16,Suzuka
1.0,VER,1,Red Bull Racing,1.0,Finished,1,Finished,0,2023,17,Lusail
2.0,PIA,81,McLaren,6.0,Finished,1,Finished,0,2023,17,Lusail
3.0,NOR,4,McLaren,10.0,Finished,1,Finished,0,2023,17,Lusail
4.0,RUS,63,Mercedes,2.0,Finished,1,Finished,0,2023,17,Lusail
5.0,LEC,16,Ferrari,5.0,Finished,1,Finished,0,2023,17,Lusail
6.0,ALO,14,Aston Martin,4.0,Finished,1,Finished,0,2023,17,Lusail
7.0,OCO,31,Alpine,8.0,Finished,1,Finished,0,2023,17,Lusail
8.0,BOT,77,Alfa Romeo,9.0,Finished,1,Finished,0,2023,17,Lusail
9.0,ZHO,24,Alfa Romeo,19.0,Finished,1,Finished,0,2023,17,Lusail
10.0,PER,11,Red Bull Racing,20.0,Finished,1,Finished,0,2023,17,Lusail
11.0,STR,18,Aston Martin,16.0,Finished,1,Finished,0,2023,17,Lusail
12.0,GAS,10,Alpine,7.0,Finished,1,Finished,0,2023,17,Lusail
13.0,ALB,23,Williams,13.0,Finished,1,Finished,0,2023,17,Lusail
14.0,MAG,20,Haas F1 Team,18.0,Lapped,0,Other,0,2023,17,Lusail
15.0,TSU,22,AlphaTauri,11.0,Lapped,0,Other,0,2023,17,Lusail
16.0,HUL,27,Haas F1 Team,14.0,Lapped,0,Other,0,2023,17,Lusail
17.0,LAW,40,AlphaTauri,17.0,Lapped,0,Other,0,2023,17,Lusail
18.0,SAR,2,Williams,15.0,Retired,0,Other,0,2023,17,Lusail
19.0,HAM,44,Mercedes,3.0,Retired,0,Other,0,2023,17,Lusail
20.0,SAI,55,Ferrari,12.0,Did not start,0,Other,0,2023,17,Lusail
1.0,VER,1,Red Bull Racing,6.0,Finished,1,Finished,0,2023,18,Austin
2.0,NOR,4,McLaren,2.0,Finished,1,Finished,0,2023,18,Austin
3.0,SAI,55,Ferrari,4.0,Finished,1,Finished,0,2023,18,Austin
4.0,PER,11,Red Bull Racing,9.0,Finished,1,Finished,0,2023,18,Austin
5.0,RUS,63,Mercedes,5.0,Finished,1,Finished,0,2023,18,Austin
6.0,GAS,10,Alpine,7.0,Finished,1,Finished,0,2023,18,Austin
7.0,STR,18,Aston Martin,20.0,Finished,1,Finished,0,2023,18,Austin
8.0,TSU,22,AlphaTauri,11.0,Finished,1,Finished,0,2023,18,Austin
9.0,ALB,23,Williams,15.0,Finished,1,Finished,0,2023,18,Austin
10.0,SAR,2,Williams,16.0,Finished,1,Finished,0,2023,18,Austin
11.0,HUL,27,Haas F1 Team,18.0,Finished,1,Finished,0,2023,18,Austin
12.0,BOT,77,Alfa Romeo,13.0,Finished,1,Finished,0,2023,18,Austin
13.0,ZHO,24,Alfa Romeo,12.0,Lapped,0,Other,0,2023,18,Austin
14.0,MAG,20,Haas F1 Team,17.0,Lapped,0,Other,0,2023,18,Austin
15.0,RIC,3,AlphaTauri,14.0,Lapped,0,Other,0,2023,18,Austin
16.0,ALO,14,Aston Martin,19.0,Retired,0,Other,0,2023,18,Austin
17.0,PIA,81,McLaren,10.0,Retired,0,Other,0,2023,18,Austin
18.0,OCO,31,Alpine,8.0,Retired,0,Other,0,2023,18,Austin
19.0,HAM,44,Mercedes,3.0,Disqualified,0,Other,0,2023,18,Austin
20.0,LEC,16,Ferrari,1.0,Disqualified,0,Other,0,2023,18,Austin
1.0,VER,1,Red Bull Racing,3.0,Finished,1,Finished,0,2023,19,Mexico City
2.0,HAM,44,Mercedes,6.0,Finished,1,Finished,0,2023,19,Mexico City
3.0,LEC,16,Ferrari,1.0,Finished,1,Finished,0,2023,19,Mexico City
4.0,SAI,55,Ferrari,2.0,Finished,1,Finished,0,2023,19,Mexico City
5.0,NOR,4,McLaren,17.0,Finished,1,Finished,0,2023,19,Mexico City
6.0,RUS,63,Mercedes,8.0,Finished,1,Finished,0,2023,19,Mexico City
7.0,RIC,3,AlphaTauri,4.0,Finished,1,Finished,0,2023,19,Mexico City
8.0,PIA,81,McLaren,7.0,Finished,1,Finished,0,2023,19,Mexico City
9.0,ALB,23,Williams,14.0,Finished,1,Finished,0,2023,19,Mexico City
10.0,OCO,31,Alpine,15.0,Finished,1,Finished,0,2023,19,Mexico City
11.0,GAS,10,Alpine,11.0,Finished,1,Finished,0,2023,19,Mexico City
12.0,TSU,22,AlphaTauri,18.0,Finished,1,Finished,0,2023,19,Mexico City
13.0,HUL,27,Haas F1 Team,12.0,Finished,1,Finished,0,2023,19,Mexico City
14.0,ZHO,24,Alfa Romeo,10.0,Finished,1,Finished,0,2023,19,Mexico City
15.0,BOT,77,Alfa Romeo,9.0,Finished,1,Finished,0,2023,19,Mexico City
16.0,SAR,2,Williams,19.0,Retired,0,Other,0,2023,19,Mexico City
17.0,STR,18,Aston Martin,0.0,Collision damage,0,Other,0,2023,19,Mexico City
18.0,ALO,14,Aston Martin,13.0,Withdrew,0,Other,0,2023,19,Mexico City
19.0,MAG,20,Haas F1 Team,16.0,Accident,0,Crash,0,2023,19,Mexico City
20.0,PER,11,Red Bull Racing,5.0,Collision damage,0,Other,0,2023,19,Mexico City
1.0,VER,1,Red Bull Racing,1.0,Finished,1,Finished,1,2023,20,São Paulo
2.0,NOR,4,McLaren,6.0,Finished,1,Finished,1,2023,20,São Paulo
3.0,ALO,14,Aston Martin,4.0,Finished,1,Finished,1,2023,20,São Paulo
4.0,PER,11,Red Bull Racing,9.0,Finished,1,Finished,1,2023,20,São Paulo
5.0,STR,18,Aston Martin,3.0,Finished,1,Finished,1,2023,20,São Paulo
6.0,SAI,55,Ferrari,7.0,Finished,1,Finished,1,2023,20,São Paulo
7.0,GAS,10,Alpine,15.0,Finished,1,Finished,1,2023,20,São Paulo
8.0,HAM,44,Mercedes,5.0,Finished,1,Finished,1,2023,20,São Paulo
9.0,TSU,22,AlphaTauri,16.0,Finished,1,Finished,1,2023,20,São Paulo
10.0,OCO,31,Alpine,14.0,Lapped,0,Other,1,2023,20,São Paulo
11.0,SAR,2,Williams,19.0,Lapped,0,Other,1,2023,20,São Paulo
12.0,HUL,27,Haas F1 Team,11.0,Lapped,0,Other,1,2023,20,São Paulo
13.0,RIC,3,AlphaTauri,17.0,Lapped,0,Other,1,2023,20,São Paulo
14.0,PIA,81,McLaren,10.0,Lapped,0,Other,1,2023,20,São Paulo
15.0,RUS,63,Mercedes,8.0,Retired,0,Other,1,2023,20,São Paulo
16.0,BOT,77,Alfa Romeo,18.0,Retired,0,Other,1,2023,20,São Paulo
17.0,ZHO,24,Alfa Romeo,20.0,Retired,0,Other,1,2023,20,São Paulo
18.0,MAG,20,Haas F1 Team,12.0,Retired,0,Other,1,2023,20,São Paulo
19.0,ALB,23,Williams,13.0,Retired,0,Other,1,2023,20,São Paulo
20.0,LEC,16,Ferrari,2.0,Did not start,0,Other,1,2023,20,São Paulo
1.0,VER,1,Red Bull Racing,2.0,Finished,1,Finished,0,2023,21,Las Vegas
2.0,LEC,16,Ferrari,1.0,Finished,1,Finished,0,2023,21,Las Vegas
3.0,PER,11,Red Bull Racing,11.0,Finished,1,Finished,0,2023,21,Las Vegas
4.0,OCO,31,Alpine,16.0,Finished,1,Finished,0,2023,21,Las Vegas
5.0,STR,18,Aston Martin,19.0,Finished,1,Finished,0,2023,21,Las Vegas
6.0,SAI,55,Ferrari,12.0,Finished,1,Finished,0,2023,21,Las Vegas
7.0,HAM,44,Mercedes,10.0,Finished,1,Finished,0,2023,21,Las Vegas
8.0,RUS,63,Mercedes,3.0,Finished,1,Finished,0,2023,21,Las Vegas
9.0,ALO,14,Aston Martin,9.0,Finished,1,Finished,0,2023,21,Las Vegas
10.0,PIA,81,McLaren,18.0,Finished,1,Finished,0,2023,21,Las Vegas
11.0,GAS,10,Alpine,4.0,Finished,1,Finished,0,2023,21,Las Vegas
12.0,ALB,23,Williams,5.0,Finished,1,Finished,0,2023,21,Las Vegas
13.0,MAG,20,Haas F1 Team,8.0,Finished,1,Finished,0,2023,21,Las Vegas
14.0,RIC,3,AlphaTauri,14.0,Finished,1,Finished,0,2023,21,Las Vegas
15.0,ZHO,24,Alfa Romeo,17.0,Finished,1,Finished,0,2023,21,Las Vegas
16.0,SAR,2,Williams,6.0,Finished,1,Finished,0,2023,21,Las Vegas
17.0,BOT,77,Alfa Romeo,7.0,Finished,1,Finished,0,2023,21,Las Vegas
18.0,TSU,22,AlphaTauri,20.0,Finished,1,Finished,0,2023,21,Las Vegas
19.0,HUL,27,Haas F1 Team,13.0,Finished,1,Finished,0,2023,21,Las Vegas
20.0,NOR,4,McLaren,15.0,Retired,0,Other,0,2023,21,Las Vegas
1.0,VER,1,Red Bull Racing,1.0,Finished,1,Finished,0,2023,22,Yas Island
2.0,LEC,16,Ferrari,2.0,Finished,1,Finished,0,2023,22,Yas Island
3.0,RUS,63,Mercedes,4.0,Finished,1,Finished,0,2023,22,Yas Island
4.0,PER,11,Red Bull Racing,9.0,Finished,1,Finished,0,2023,22,Yas Island
5.0,NOR,4,McLaren,5.0,Finished,1,Finished,0,2023,22,Yas Island
6.0,PIA,81,McLaren,3.0,Finished,1,Finished,0,2023,22,Yas Island
7.0,ALO,14,Aston Martin,7.0,Finished,1,Finished,0,2023,22,Yas Island
8.0,TSU,22,AlphaTauri,6.0,Finished,1,Finished,0,2023,22,Yas Island
9.0,HAM,44,Mercedes,11.0,Finished,1,Finished,0,2023,22,Yas Island
10.0,STR,18,Aston Martin,13.0,Finished,1,Finished,0,2023,22,Yas Island
11.0,RIC,3,AlphaTauri,15.0,Finished,1,Finished,0,2023,22,Yas Island
12.0,OCO,31,Alpine,12.0,Finished,1,Finished,0,2023,22,Yas Island
13.0,GAS,10,Alpine,10.0,Finished,1,Finished,0,2023,22,Yas Island
14.0,ALB,23,Williams,14.0,Finished,1,Finished,0,2023,22,Yas Island
15.0,HUL,27,Haas F1 Team,8.0,Finished,1,Finished,0,2023,22,Yas Island
16.0,SAR,2,Williams,20.0,Finished,1,Finished,0,2023,22,Yas Island
17.0,ZHO,24,Alfa Romeo,19.0,Finished,1,Finished,0,2023,22,Yas Island
18.0,SAI,55,Ferrari,16.0,Finished,1,Finished,0,2023,22,Yas Island
19.0,BOT,77,Alfa Romeo,18.0,Lapped,0,Other,0,2023,22,Yas Island
20.0,MAG,20,Haas F1 Team,17.0,Lapped,0,Other,0,2023,22,Yas Island
